Order Number,Sales Date,Sales Channel,Currency,Salesteamindex,Storeindex,Productindex,Order qty,unit price,unit cost,Revenue,Profit,Month Number,Month name
SO17492,2022-02-07,Distributor,USD,14,154,1,4,155.9864802,111.4189145,623.9459209,178.2702631,2,Feb
SO17493,2022-01-01,Distributor,USD,18,236,39,2,378.6170306,270.4407361,757.2340611,216.3525889,1,Jan
SO17494,2022-02-04,Distributor,USD,23,304,21,10,449.1071545,320.7908246,4491.071545,1283.163299,2,Feb
SO17495,2022-02-06,In-Store,USD,12,326,32,10,621.428958,443.8778271,6214.28958,1775.511309,2,Feb
SO17496,2022-03-26,Distributor,USD,17,109,6,7,174.2745216,124.4818011,1219.921651,348.5490432,3,Mar
SO17497,2022-02-04,Distributor,USD,24,1,42,10,648.7424085,463.3874346,6487.424085,1853.549738,2,Feb
SO17498,2022-02-10,Online,USD,16,7,16,3,292.0125149,208.5803678,876.0375448,250.2964414,2,Feb
SO17499,2022-02-06,Wholesale,USD,1,275,4,7,260.1183942,185.798853,1820.828759,520.2367884,2,Feb
SO17500,2022-03-09,Online,USD,23,244,43,7,374.2396603,267.314043,2619.677622,748.4793205,3,Mar
SO17501,2022-01-22,Distributor,USD,19,105,38,2,320.9966506,229.2833219,641.9933013,183.4266575,1,Jan
SO17502,2022-01-09,Wholesale,USD,2,96,43,3,584.0508138,417.1791527,1752.152441,500.6149833,1,Jan
SO17503,2022-03-25,Online,USD,11,2,24,1,580.8504215,414.8931582,580.8504215,165.9572633,3,Mar
SO17504,2022-04-24,Distributor,USD,13,73,22,8,455.7528069,325.5377192,3646.022455,1041.720701,4,Apr
SO17505,2022-04-26,Distributor,USD,21,11,44,9,577.5795252,412.5568037,5198.215727,1485.204493,4,Apr
SO17506,2022-05-06,In-Store,USD,7,92,27,10,440.1852468,314.4180334,4401.852468,1257.672134,5,May
SO17507,2022-03-19,In-Store,USD,20,233,37,9,262.0479525,187.1771089,2358.431572,673.8375921,3,Mar
SO17508,2022-02-10,In-Store,USD,22,283,9,1,281.6077237,201.1483741,281.6077237,80.45934963,2,Feb
SO17509,2022-02-12,Wholesale,USD,19,63,25,8,608.9222454,434.944461,4871.377964,1391.822275,2,Feb
SO17510,2022-02-28,Wholesale,USD,22,177,32,7,441.6846739,315.4890528,3091.792717,883.3693478,2,Feb
SO17511,2022-05-03,Wholesale,USD,7,78,42,4,597.2169076,426.5835054,2388.86763,682.5336086,5,May
SO17512,2022-04-23,Online,USD,8,175,39,9,386.3491495,275.9636782,3477.142345,993.4692415,4,Apr
SO17513,2022-05-25,In-Store,USD,22,2,45,1,596.2030951,425.8593537,596.2030951,170.3437415,5,May
SO17514,2022-02-01,Distributor,USD,5,145,30,7,201.576744,143.9833885,1411.037208,403.1534879,2,Feb
SO17515,2022-01-07,Online,USD,14,178,31,7,273.58684,195.4191714,1915.10788,547.1736799,1,Jan
SO17516,2022-01-31,Online,USD,19,324,36,4,606.3509245,433.1078032,2425.403698,692.9724851,1,Jan
SO17517,2022-02-27,Wholesale,USD,7,138,30,10,310.1130533,221.5093238,3101.130533,886.037295,2,Feb
SO17518,2022-05-10,Wholesale,USD,1,279,16,1,564.35102,403.1078714,564.35102,161.2431486,5,May
SO17519,2022-03-28,Wholesale,USD,16,72,25,8,296.0015607,211.4296862,2368.012486,676.574996,3,Mar
SO17520,2022-02-25,In-Store,USD,19,206,23,10,338.1441157,241.5315112,3381.441157,966.1260448,2,Feb
SO17521,2022-05-14,Online,USD,18,52,34,8,339.8714191,242.7652994,2718.971353,776.848958,5,May
SO17522,2022-04-07,Wholesale,USD,24,119,35,9,419.912104,299.9372172,3779.208936,1079.773982,4,Apr
SO17523,2022-03-31,In-Store,USD,2,66,32,2,519.0597637,370.7569741,1038.119527,296.6055793,3,Mar
SO17524,2022-03-14,Distributor,USD,15,308,15,1,424.9951415,303.5679582,424.9951415,121.4271833,3,Mar
SO17525,2022-02-11,Distributor,USD,19,319,30,10,441.4914374,315.3510267,4414.914374,1261.404107,2,Feb
SO17526,2022-03-10,Wholesale,USD,1,255,37,6,155.7827622,111.2734015,934.696573,267.0561637,3,Mar
SO17527,2022-03-06,Online,USD,4,244,12,10,312.5056506,223.2183218,3125.056506,892.8732874,3,Mar
SO17528,2022-02-22,Distributor,USD,7,306,28,1,158.733897,113.381355,158.733897,45.35254199,2,Feb
SO17529,2022-04-26,Online,USD,4,289,7,6,516.2959229,368.7828021,3097.775538,885.078725,4,Apr
SO17530,2022-05-27,Wholesale,USD,14,179,29,7,224.5570496,160.3978926,1571.899347,449.1140993,5,May
SO17531,2022-01-28,Online,USD,13,321,2,7,353.8695558,252.7639684,2477.08689,707.7391115,1,Jan
SO17532,2022-03-21,Online,USD,17,254,34,8,418.8318787,299.1656276,3350.655029,957.3300084,3,Mar
SO17533,2022-01-31,In-Store,USD,23,1,22,2,211.6828861,151.2020615,423.3657721,120.9616492,1,Jan
SO17534,2022-05-28,Wholesale,USD,23,262,37,4,337.6034356,241.1453112,1350.413743,385.8324979,5,May
SO17535,2022-03-13,In-Store,USD,25,308,14,5,538.3585716,384.5418368,2691.792858,769.0836737,3,Mar
SO17536,2022-05-19,Online,USD,1,48,39,7,423.7303097,302.6645069,2966.112168,847.4606194,5,May
SO17537,2022-03-13,In-Store,USD,17,343,37,6,150.1411573,107.2436838,900.846944,257.3848411,3,Mar
SO17538,2022-01-13,Wholesale,USD,9,153,5,2,287.0179285,205.0128061,574.035857,164.0102448,1,Jan
SO17539,2022-04-01,Distributor,USD,18,178,35,1,518.9971731,370.7122665,518.9971731,148.2849066,4,Apr
SO17540,2022-03-12,Wholesale,USD,23,70,24,9,619.4182649,442.4416178,5574.764384,1592.789824,3,Mar
SO17541,2022-02-12,Distributor,USD,12,12,44,1,277.5160126,198.2257233,277.5160126,79.29028932,2,Feb
SO17542,2022-03-24,Wholesale,USD,2,209,19,8,391.8272005,279.8765718,3134.617604,895.6050298,3,Mar
SO17543,2022-05-03,Online,USD,8,350,46,5,372.0178433,265.7270309,1860.089217,531.4540619,5,May
SO17544,2022-02-05,Distributor,USD,24,90,37,1,182.2607954,130.1862824,182.2607954,52.07451296,2,Feb
SO17545,2022-01-03,In-Store,USD,20,263,16,1,340.5247981,243.2319986,340.5247981,97.29279946,1,Jan
SO17546,2022-03-12,Distributor,USD,3,78,31,2,566.4417132,404.6012237,1132.883426,323.680979,3,Mar
SO17547,2022-05-18,In-Store,USD,19,70,1,9,385.5016978,275.3583556,3469.515281,991.2900802,5,May
SO17548,2022-04-05,In-Store,USD,10,105,22,9,158.077054,112.9121814,1422.693486,406.4838532,4,Apr
SO17549,2022-01-05,Online,USD,13,217,11,4,489.5225553,349.6589681,1958.090221,559.4543489,1,Jan
SO17550,2022-01-20,Distributor,USD,22,309,23,1,516.358842,368.8277443,516.358842,147.5310977,1,Jan
SO17551,2022-01-12,Online,USD,21,280,6,1,472.2691103,337.3350788,472.2691103,134.9340315,1,Jan
SO17552,2022-05-19,Online,USD,11,153,25,3,213.4684203,152.477443,640.4052608,182.9729317,5,May
SO17553,2022-01-06,Distributor,USD,18,330,6,8,503.517646,359.6554614,4028.141168,1150.897477,1,Jan
SO17554,2022-04-13,Online,USD,17,22,35,5,560.1160015,400.0828582,2800.580007,800.1657164,4,Apr
SO17555,2022-05-22,Distributor,USD,14,346,41,10,209.0203369,149.3002407,2090.203369,597.2009626,5,May
SO17556,2022-01-06,Wholesale,USD,26,234,2,3,522.396625,373.1404465,1567.189875,447.7685358,1,Jan
SO17557,2022-05-09,Wholesale,USD,26,79,23,7,643.4373774,459.5981267,4504.061642,1286.874755,5,May
SO17558,2022-01-02,Wholesale,USD,21,164,15,7,572.4937702,408.9241216,4007.456392,1144.98754,1,Jan
SO17559,2022-05-18,Wholesale,USD,6,13,26,9,503.726142,359.8043871,4533.535278,1295.295794,5,May
SO17560,2022-03-23,Online,USD,23,309,3,1,271.0118759,193.5799113,271.0118759,77.43196453,3,Mar
SO17561,2022-02-19,Distributor,USD,20,147,30,9,626.6436269,447.6025906,5639.792642,1611.369326,2,Feb
SO17562,2022-05-11,In-Store,USD,13,266,21,4,555.969016,397.1207257,2223.876064,635.3931611,5,May
SO17563,2022-04-26,Wholesale,USD,6,350,28,9,378.2684224,270.1917303,3404.415802,972.6902291,4,Apr
SO17564,2022-05-21,Distributor,USD,21,38,44,3,295.7309818,211.2364156,887.1929455,253.4836987,5,May
SO17565,2022-03-23,Wholesale,USD,7,300,6,1,229.6984672,164.0703337,229.6984672,65.62813348,3,Mar
SO17566,2022-02-14,Distributor,USD,9,45,43,10,335.4180204,239.5843003,3354.180204,958.3372011,2,Feb
SO17567,2022-03-11,In-Store,USD,19,19,28,6,389.330833,278.0934522,2335.984998,667.4242852,3,Mar
SO17568,2022-01-20,Distributor,USD,3,63,39,7,335.5654786,239.6896275,2348.95835,671.1309571,1,Jan
SO17569,2022-02-16,In-Store,USD,1,283,47,1,517.3797914,369.5569939,517.3797914,147.8227976,2,Feb
SO17570,2022-02-05,Distributor,USD,3,15,42,5,380.0696043,271.4782888,1900.348021,542.9565775,2,Feb
SO17571,2022-02-07,Wholesale,USD,20,74,11,5,162.5394114,116.0995795,812.6970568,232.1991591,2,Feb
SO17572,2022-02-08,Online,USD,14,91,24,3,417.6997533,298.3569666,1253.09926,358.02836,2,Feb
SO17573,2022-04-30,Wholesale,USD,16,79,27,6,186.946938,133.5335271,1121.681628,320.4804651,4,Apr
SO17574,2022-03-06,In-Store,USD,8,342,32,8,245.7082525,175.5058947,1965.66602,561.618863,3,Mar
SO17575,2022-05-20,Wholesale,USD,16,43,31,4,560.8532029,400.6094306,2243.412812,640.975089,5,May
SO17576,2022-04-08,Online,USD,26,2,13,3,364.3191698,260.2279784,1092.957509,312.2735741,4,Apr
SO17577,2022-03-24,Online,USD,15,260,20,1,554.6563155,396.1830825,554.6563155,158.473233,3,Mar
SO17578,2022-03-28,Distributor,USD,16,159,40,7,649.1272391,463.6623136,4543.890674,1298.254478,3,Mar
SO17579,2022-03-17,Wholesale,USD,8,342,3,4,467.2048858,333.7177756,1868.819543,533.9484409,3,Mar
SO17580,2022-01-21,Wholesale,USD,4,308,16,7,426.6881933,304.7772809,2986.817353,853.3763866,1,Jan
SO17581,2022-04-11,Wholesale,USD,17,223,26,4,647.527028,462.5193057,2590.108112,740.0308892,4,Apr
SO17582,2022-04-14,In-Store,USD,5,284,37,5,156.8317519,112.02268,784.1587597,224.0453599,4,Apr
SO17583,2022-05-27,In-Store,USD,15,14,27,3,205.3913961,146.7081401,616.1741883,176.0497681,5,May
SO17584,2022-03-22,Online,USD,18,146,11,8,541.4785159,386.7703685,4331.828127,1237.665179,3,Mar
SO17585,2022-02-10,Online,USD,4,198,40,5,436.3564999,311.6832142,2181.782499,623.3664284,2,Feb
SO17586,2022-04-26,Online,USD,6,146,6,2,515.9920181,368.5657272,1031.984036,294.8525818,4,Apr
SO17587,2022-03-04,Online,USD,21,57,9,6,577.2145527,412.2961091,3463.287316,989.5106618,3,Mar
SO17588,2022-03-06,Wholesale,USD,7,125,33,4,213.3471808,152.3908435,853.3887234,243.8253495,3,Mar
SO17589,2022-01-23,In-Store,USD,23,32,35,8,185.9861006,132.8472147,1487.888805,425.1110871,1,Jan
SO17590,2022-04-10,Wholesale,USD,24,319,37,10,587.6464287,419.7474491,5876.464287,1678.989796,4,Apr
SO17591,2022-02-18,Online,USD,11,240,12,4,521.8716822,372.7654873,2087.486729,596.4247797,2,Feb
SO17592,2022-01-28,In-Store,USD,11,131,26,6,526.7647083,376.2605059,3160.58825,903.0252142,1,Jan
SO17593,2022-05-02,Distributor,USD,19,275,14,8,431.8167703,308.4405502,3454.534162,987.0097606,5,May
SO17594,2022-02-08,In-Store,USD,18,1,4,7,425.1546639,303.6819028,2976.082647,850.3093278,2,Feb
SO17595,2022-01-23,Distributor,USD,12,53,44,5,411.5962442,293.9973173,2057.981221,587.9946345,1,Jan
SO17596,2022-01-29,Distributor,USD,21,158,4,9,271.0932198,193.6380141,2439.838978,697.0968508,1,Jan
SO17597,2022-03-29,Online,USD,7,50,9,4,578.574644,413.2676029,2314.298576,661.2281646,3,Mar
SO17598,2022-04-29,Distributor,USD,8,98,3,10,467.900818,334.21487,4679.00818,1336.85948,4,Apr
SO17599,2022-01-28,Distributor,USD,10,112,5,10,462.5484558,330.3917541,4625.484558,1321.567016,1,Jan
SO17600,2022-03-03,Distributor,USD,22,128,24,9,206.9145634,147.7961167,1862.231071,532.0660202,3,Mar
SO17601,2022-01-24,In-Store,USD,22,163,20,2,630.3266775,450.2333411,1260.653355,360.1866729,1,Jan
SO17602,2022-03-26,Wholesale,USD,21,150,10,10,359.2465242,256.6046602,3592.465242,1026.418641,3,Mar
SO17603,2022-04-01,Online,USD,7,347,19,3,272.9559172,194.9685123,818.8677515,233.9622147,4,Apr
SO17604,2022-01-23,Wholesale,USD,9,176,33,10,443.608439,316.8631707,4436.08439,1267.452683,1,Jan
SO17605,2022-02-03,In-Store,USD,15,48,39,6,540.7462716,386.2473368,3244.477629,926.9936084,2,Feb
SO17606,2022-05-02,Distributor,USD,8,130,14,4,394.73408,281.9529143,1578.93632,451.1246628,5,May
SO17607,2022-05-01,In-Store,USD,22,130,26,6,490.5042363,350.3601688,2943.025418,840.8644051,5,May
SO17608,2022-01-03,Distributor,USD,14,288,14,6,447.1805227,319.4146591,2683.083136,766.5951817,1,Jan
SO17609,2022-03-09,Online,USD,4,325,5,2,189.6288974,135.4492124,379.2577947,108.3593699,3,Mar
SO17610,2022-05-02,Wholesale,USD,1,126,25,4,590.5395716,421.8139797,2362.158287,674.9023676,5,May
SO17611,2022-05-26,Wholesale,USD,11,317,45,4,596.9776538,426.4126099,2387.910615,682.2601758,5,May
SO17612,2022-02-10,In-Store,USD,14,26,43,1,175.3405924,125.2432803,175.3405924,50.09731211,2,Feb
SO17613,2022-04-17,Wholesale,USD,2,305,46,4,486.6577215,347.6126582,1946.630886,556.1802531,4,Apr
SO17614,2022-02-17,Online,USD,23,121,46,1,378.1759998,270.1257141,378.1759998,108.0502856,2,Feb
SO17615,2022-05-20,Distributor,USD,14,250,25,3,325.1496683,232.2497631,975.4490048,278.6997157,5,May
SO17616,2022-02-07,Wholesale,USD,16,195,30,4,335.8306525,239.8790375,1343.32261,383.80646,2,Feb
SO17617,2022-03-12,Wholesale,USD,1,356,35,8,592.4192306,423.1565933,4739.353845,1354.101099,3,Mar
SO17618,2022-01-25,Distributor,USD,23,226,8,4,428.4464039,306.0331456,1713.785615,489.653033,1,Jan
SO17619,2022-01-29,Wholesale,USD,26,356,36,1,198.9236611,142.0883293,198.9236611,56.83533173,1,Jan
SO17620,2022-02-01,In-Store,USD,25,178,39,10,265.0030589,189.2878992,2650.030589,757.1515969,2,Feb
SO17621,2022-03-26,Online,USD,20,329,41,6,274.668857,196.1920407,1648.013142,470.8608978,3,Mar
SO17622,2022-02-01,Online,USD,7,270,47,3,592.6469876,423.3192768,1777.940963,507.9831322,2,Feb
SO17623,2022-02-18,Wholesale,USD,9,65,1,10,194.7235213,139.0882295,1947.235213,556.352918,2,Feb
SO17624,2022-02-14,Wholesale,USD,26,150,6,7,440.6486442,314.7490316,3084.540509,881.2972884,2,Feb
SO17625,2022-01-17,Wholesale,USD,24,270,46,1,385.8466031,275.6047165,385.8466031,110.2418866,1,Jan
SO17626,2022-03-01,Wholesale,USD,11,225,40,9,474.0202435,338.5858882,4266.182192,1218.909198,3,Mar
SO17627,2022-03-14,Distributor,USD,7,222,9,7,532.134271,380.0959078,3724.939897,1064.268542,3,Mar
SO17628,2022-05-05,Wholesale,USD,7,75,34,9,611.0748425,436.4820303,5499.673582,1571.335309,5,May
SO17629,2022-04-19,Wholesale,USD,6,135,4,3,459.8426666,328.4590475,1379.528,394.1508571,4,Apr
SO17630,2022-02-05,In-Store,USD,12,342,1,10,625.4580785,446.7557704,6254.580785,1787.023081,2,Feb
SO17631,2022-02-12,In-Store,USD,15,92,22,4,585.7926899,418.4233499,2343.170759,669.4773598,2,Feb
SO17632,2022-05-01,In-Store,USD,5,255,41,3,554.4338143,396.0241531,1663.301443,475.2289837,5,May
SO17633,2022-05-22,Online,USD,26,315,1,9,442.0130655,315.7236182,3978.11759,1136.605026,5,May
SO17634,2022-02-23,Wholesale,USD,20,293,15,1,365.4549383,261.0392416,365.4549383,104.4156967,2,Feb
SO17635,2022-05-05,In-Store,USD,6,320,19,5,427.5279406,305.3771004,2137.639703,610.7542008,5,May
SO17636,2022-04-13,In-Store,USD,21,153,30,5,462.3005719,330.2146942,2311.50286,660.4293885,4,Apr
SO17637,2022-05-28,Wholesale,USD,20,67,7,6,540.4452633,386.0323309,3242.67158,926.4775943,5,May
SO17638,2022-03-10,In-Store,USD,23,225,1,4,228.3109328,163.0792377,913.243731,260.9267803,3,Mar
SO17639,2022-01-15,Distributor,USD,17,119,16,9,489.7521935,349.8229954,4407.769742,1259.362783,1,Jan
SO17640,2022-02-27,Online,USD,16,226,43,1,446.5011041,318.9293601,446.5011041,127.571744,2,Feb
SO17641,2022-04-07,Online,USD,11,59,13,2,200.4737937,143.1955669,400.9475874,114.5564535,4,Apr
SO17642,2022-03-08,Wholesale,USD,17,81,45,6,531.5849608,379.7035434,3189.509765,911.2885043,3,Mar
SO17643,2022-03-11,In-Store,USD,6,51,41,1,352.1012519,251.5008942,352.1012519,100.6003577,3,Mar
SO17644,2022-03-23,Distributor,USD,4,190,35,9,171.1905012,122.2789294,1540.714511,440.204146,3,Mar
SO17645,2022-03-23,Wholesale,USD,5,246,44,9,210.4458856,150.3184897,1894.01297,541.146563,3,Mar
SO17646,2022-04-28,Online,USD,19,109,41,7,569.7978355,406.9984539,3988.584848,1139.595671,4,Apr
SO17647,2022-03-29,Wholesale,USD,10,126,32,6,158.3251768,113.089412,949.9510607,271.4145888,3,Mar
SO17648,2022-01-12,In-Store,USD,4,311,35,4,614.1810801,438.7007715,2456.72432,701.9212344,1,Jan
SO17649,2022-03-25,Wholesale,USD,5,36,35,6,423.7370884,302.6693488,2542.42253,726.4064372,3,Mar
SO17650,2022-01-25,Wholesale,USD,25,366,8,2,438.3854088,313.1324348,876.7708175,250.5059479,1,Jan
SO17651,2022-03-03,In-Store,USD,9,200,35,6,154.428912,110.3063657,926.5734719,264.7352777,3,Mar
SO17652,2022-05-14,Online,USD,16,219,45,7,442.5205092,316.086078,3097.643565,885.0410185,5,May
SO17653,2022-03-18,Online,USD,3,16,11,6,612.0168967,437.1549262,3672.10138,1049.171823,3,Mar
SO17654,2022-03-03,Online,USD,13,306,34,4,477.9016968,341.3583549,1911.606787,546.1733678,3,Mar
SO17655,2022-03-27,Wholesale,USD,18,95,24,6,352.0629092,251.4735066,2112.377455,603.5364157,3,Mar
SO17656,2022-05-18,Online,USD,16,11,37,4,529.3199337,378.0856669,2117.279735,604.937067,5,May
SO17657,2022-01-24,Distributor,USD,7,100,29,7,441.7643754,315.5459824,3092.350628,883.5287508,1,Jan
SO17658,2022-03-31,Wholesale,USD,25,304,47,3,342.4720048,244.6228606,1027.416014,293.5474327,3,Mar
SO17659,2022-05-21,In-Store,USD,22,179,25,6,317.1637529,226.5455378,1902.982517,543.7092906,5,May
SO17660,2022-02-27,In-Store,USD,17,350,18,10,579.8320999,414.1657857,5798.320999,1656.663143,2,Feb
SO17661,2022-02-24,Online,USD,16,335,9,4,578.0337848,412.8812749,2312.135139,660.6100398,2,Feb
SO17662,2022-03-04,In-Store,USD,17,330,25,8,197.4960519,141.0686085,1579.968415,451.4195472,3,Mar
SO17663,2022-03-03,Distributor,USD,26,200,15,5,586.8447853,419.1748466,2934.223926,838.3496932,3,Mar
SO17664,2022-02-20,In-Store,USD,6,89,46,10,391.7794812,279.8424866,3917.794812,1119.369946,2,Feb
SO17665,2022-03-25,In-Store,USD,10,339,32,10,406.4702055,290.3358611,4064.702055,1161.343444,3,Mar
SO17666,2022-05-14,Distributor,USD,6,181,24,1,539.6010965,385.4293547,539.6010965,154.1717419,5,May
SO17667,2022-01-12,Wholesale,USD,24,49,20,4,203.5367315,145.3833797,814.1469262,232.6134075,1,Jan
SO17668,2022-02-28,Online,USD,12,216,39,2,238.9324021,170.6660015,477.8648043,136.5328012,2,Feb
SO17669,2022-03-11,Online,USD,16,285,42,9,389.5751633,278.2679738,3506.17647,1001.764706,3,Mar
SO17670,2022-01-26,Online,USD,20,181,31,6,638.8450609,456.3179007,3833.070366,1095.162962,1,Jan
SO17671,2022-03-11,Wholesale,USD,18,251,32,9,386.3783246,275.9845175,3477.404921,993.5442632,3,Mar
SO17672,2022-04-25,Distributor,USD,7,194,7,6,377.9371641,269.9551172,2267.622984,647.8922813,4,Apr
SO17673,2022-01-03,In-Store,USD,8,159,40,10,540.2222545,385.8730389,5402.222545,1543.492156,1,Jan
SO17674,2022-04-26,Distributor,USD,20,127,19,7,613.1696566,437.9783262,4292.187596,1226.339313,4,Apr
SO17675,2022-01-24,In-Store,USD,23,337,44,6,311.8569301,222.7549501,1871.14158,534.6118801,1,Jan
SO17676,2022-03-17,Wholesale,USD,12,259,16,4,179.3941698,128.1386927,717.5766792,205.0219084,3,Mar
SO17677,2022-03-30,In-Store,USD,12,193,38,2,523.4227704,373.8734075,1046.845541,299.098726,3,Mar
SO17678,2022-05-12,Online,USD,12,167,11,1,622.1035091,444.3596493,622.1035091,177.7438597,5,May
SO17679,2022-04-01,In-Store,USD,19,251,32,9,534.6991716,381.9279797,4812.292544,1374.940727,4,Apr
SO17680,2022-01-10,Wholesale,USD,10,140,28,6,390.1860487,278.7043205,2341.116292,668.8903693,1,Jan
SO17681,2022-03-06,In-Store,USD,14,303,36,8,384.3413231,274.5295165,3074.730585,878.4944527,3,Mar
SO17682,2022-01-08,Online,USD,17,302,18,1,185.7152828,132.6537734,185.7152828,53.06150937,1,Jan
SO17683,2022-02-05,Online,USD,24,13,15,4,522.0115555,372.8653968,2088.046222,596.5846348,2,Feb
SO17684,2022-01-01,In-Store,USD,18,77,29,9,511.0557818,365.0398442,4599.502037,1314.143439,1,Jan
SO17685,2022-02-28,Online,USD,8,344,11,1,399.5614695,285.4010496,399.5614695,114.1604199,2,Feb
SO17686,2022-01-11,Online,USD,13,346,34,1,634.8168064,453.440576,634.8168064,181.3762304,1,Jan
SO17687,2022-04-20,Online,USD,2,205,17,7,320.6710959,229.0507828,2244.697671,641.3421918,4,Apr
SO17688,2022-01-10,In-Store,USD,7,91,28,8,307.4348266,219.5963047,2459.478613,702.7081751,1,Jan
SO17689,2022-05-07,Online,USD,17,95,5,6,552.6013371,394.7152408,3315.608023,947.3165779,5,May
SO17690,2022-01-18,Distributor,USD,17,343,38,1,171.4161977,122.4401412,171.4161977,48.97605647,1,Jan
SO17691,2022-04-08,In-Store,USD,10,349,4,5,345.9659398,247.1185284,1729.829699,494.2370569,4,Apr
SO17692,2022-02-27,Wholesale,USD,13,79,27,6,443.5212421,316.8008872,2661.127453,760.3221294,2,Feb
SO17693,2022-05-17,Distributor,USD,22,67,44,10,635.6792488,454.0566063,6356.792488,1816.226425,5,May
SO17694,2022-01-19,In-Store,USD,16,346,20,4,577.4209882,412.443563,2309.683953,659.9097008,1,Jan
SO17695,2022-02-06,Wholesale,USD,6,310,16,9,293.485992,209.6328514,2641.373928,754.6782652,2,Feb
SO17696,2022-01-05,Wholesale,USD,25,8,40,10,235.6078141,168.2912958,2356.078141,673.1651831,1,Jan
SO17697,2022-05-19,In-Store,USD,24,199,13,5,476.7293474,340.5209624,2383.646737,681.0419249,5,May
SO17698,2022-03-07,Wholesale,USD,13,284,4,2,521.5912489,372.5651778,1043.182498,298.0521422,3,Mar
SO17699,2022-03-18,Online,USD,12,328,27,1,180.2635401,128.7596715,180.2635401,51.5038686,3,Mar
SO17700,2022-05-01,Online,USD,23,194,39,8,540.6601796,386.1858426,4325.281437,1235.794696,5,May
SO17701,2022-01-13,In-Store,USD,13,118,24,10,291.6672215,208.3337296,2916.672215,833.3349185,1,Jan
SO17702,2022-04-19,Online,USD,21,285,46,7,514.7427145,367.6733675,3603.199002,1029.485429,4,Apr
SO17703,2022-03-27,Wholesale,USD,16,33,11,2,509.1638795,363.6884853,1018.327759,290.9507883,3,Mar
SO17704,2022-01-30,In-Store,USD,13,205,1,4,257.1449525,183.6749661,1028.57981,293.8799458,1,Jan
SO17705,2022-03-14,Distributor,USD,18,225,35,5,159.9055297,114.2182355,799.5276484,228.436471,3,Mar
SO17706,2022-01-09,Distributor,USD,15,1,8,8,475.1999091,339.4285065,3801.599273,1086.171221,1,Jan
SO17707,2022-01-29,Distributor,USD,15,131,14,10,554.5259383,396.089956,5545.259383,1584.359824,1,Jan
SO17708,2022-04-13,In-Store,USD,26,62,12,3,466.1078482,332.9341773,1398.323545,399.5210127,4,Apr
SO17709,2022-02-07,In-Store,USD,5,297,47,7,627.119626,447.94259,4389.837382,1254.239252,2,Feb
SO17710,2022-02-27,Wholesale,USD,23,215,40,9,425.4992706,303.9280504,3829.493435,1094.140981,2,Feb
